"","train_fit",""
"9678",67.5114384797187,65
"9680",65.6519303071453,65
"9681",61.1448625112327,64
"9682",64.4702765198592,65
"9684",65.8727680293851,65
"9686",63.521264522756,65
"9687",65.2255031349347,65
"9690",62.3191462240999,65
"9693",62.7556181285756,65
"9696",68.217040059584,65
"9697",61.8505750963199,65
"9698",63.1941858395282,65
"9702",63.0937218564913,65
"9703",62.7395222535764,65
"9704",64.3237770706946,65
"9706",68.8180431223972,65
"9707",65.4124378877223,65
"9708",67.8488687606028,65
"9710",67.3219782083286,65
"9711",58.5575335978283,65
"9713",62.1018775944414,65
"9714",63.6382768087337,65
"9715",68.469898328359,68
"9719",63.1700895833891,65
"9720",67.7246888678896,65
"9722",66.2046221086846,65
"9724",66.4158468258763,65
"9725",64.9252876697525,65
"9726",63.3717028476627,65
"9728",69.3288679573766,65
"9730",64.3473177912824,65
"9731",66.5990641968424,65
"9732",66.7179292496957,65
"9735",62.1261722244822,65
"9737",61.283942567296,65
"9738",68.2335610783433,65
"9739",64.3591231293006,65
"9740",67.6393629989667,65
"9742",65.3852863318509,65
"9744",64.4409793140031,65
"9747",65.7717721008573,65
"9749",66.4292088107218,65
"9750",64.1192639942233,65
"9751",68.1842169835353,65
"9752",67.1895324374492,65
"9754",67.1386901161068,65
"9758",62.1531371134882,65
"9762",65.6355546634003,65
"9763",62.1390144023455,66
"9764",61.5005075245669,65
"9765",61.8020945449305,65
"9766",61.7804458764053,65
"9767",63.0563328456639,65
"9768",60.2647223755177,65
"9769",66.7897794278888,65
"9770",62.9226114168591,65
"9771",66.6664825254341,65
"9775",61.4382485008818,65
"9776",69.969292035489,65
"9777",68.7604287331964,65
"9778",65.118047260079,65
"9779",66.1582311324577,65
"9780",64.1104240628395,65
"9781",68.1412109897431,65
"9784",64.4450951601701,65
"9785",62.7045609692278,65
"9788",64.0057342895986,65
"9789",65.2818519988395,65
"9790",67.9380736284956,65
"9791",67.9047707709889,65
"9794",63.6086786928509,65
"9795",63.0666402417042,65
"9803",64.1589676860106,65
"9805",66.3209336902516,65
"9806",63.2672651588171,65
"9808",67.6854594038861,65
"9809",62.2806466260226,65
"9811",60.8802527081316,65
"9813",61.7006134573009,65
"9815",66.0218649132618,65
"9816",63.1844070804481,65
"9817",66.4984790730119,65
"9819",65.5008975578626,65
"9823",61.6890685993966,65
"9825",64.640012122524,65
"9826",70.4162384343844,65
"9828",70.35460758605,65
"9829",64.5103130135094,65
"9832",60.5667568298706,65
"9834",59.3797156617152,65
"9835",67.6266322137332,65
"9836",64.5281868699739,65
"9837",64.3991640912697,65
"9838",63.5687628090769,65
"9839",64.6550847951538,65
"9840",65.4672777252176,65
"9841",64.2802028752371,65
"9842",58.0197889596949,65
"9843",65.276283251366,65
"9844",65.6722640448434,65
"9846",66.1735632950824,65
"9847",65.2985809544287,65
"9849",64.1882436464722,65
"9850",64.9906929362835,65
"9851",61.697255413271,65
"9853",65.1420292989145,65
"9856",62.5826852662277,65
"9857",63.3893672352086,65
"9860",68.6145149490445,65
"9861",60.9518933331439,65
"9862",65.5144421622892,65
"9863",59.170651001524,65
"9864",63.9724918989872,65
"9866",67.2073299413338,65
"9868",64.4933159417149,66
"9869",64.8509297099368,65
"9870",63.2423975760852,65
"9871",61.5748617892579,65
"9876",62.18500977418,65
"9877",67.4963603381087,65
"9878",67.7974326882576,65
"9880",61.6756778698459,65
"9881",65.7908928525869,65
"9883",63.0004078474775,65
"9885",62.9944102592725,65
"9886",64.4636439663869,66
"9888",67.212084582014,65
"9889",64.0779337794559,65
"9890",63.1291143861293,65
"9894",63.9686816132066,65
"9895",69.9966261788886,65
"9898",65.6879023828477,65
"9899",68.0038653062362,65
"9900",62.3256192072112,65
"9901",63.8670707589597,65
"9902",61.861628120072,65
"9903",63.8660053731614,65
"9905",67.6064011706541,65
"9906",69.8310101301887,65
"9910",60.47161741726,65
"9911",60.8256026259139,65
"9912",64.5358936265098,65
"9913",65.0264344889542,65
"9914",63.9307755586517,65
"9915",64.7480683591006,65
"9916",65.6100029562789,65
"9917",64.80955356536,65
"9919",63.6425613647196,65
"9920",67.3573402361768,65
"9922",60.2852802747263,65
"9923",64.3741980235282,65
"9924",61.3868961625583,65
"9925",64.7381814628045,65
"9926",70.2391347122536,65
"9928",66.2030381540836,65
"9929",62.2510183256537,65
"9930",60.9459878977288,65
"9931",66.5943909702438,65
"9933",62.4257936507973,65
"9935",66.8907027187995,65
"9936",60.8358542346623,65
"9937",67.8603102694937,65
"9943",62.4169795904962,65
"9944",67.7006320098892,65
"9946",63.6355017858182,65
"9947",68.1306120906126,65
"9948",62.1974708042095,65
"9950",63.6992396845467,65
"9953",65.519153620124,65
"9954",65.9032979419237,65
"9955",64.031403860505,65
"9956",66.5128468611663,65
"9957",63.0641039790045,65
"9958",64.8274439550183,65
"9960",70.2300016052202,65
"9962",63.168408979084,65
"9963",65.3805760952658,65
"9964",67.787797946222,65
"9969",63.8304222153814,65
"9971",66.0049985925509,65
"9972",64.6873198888553,65
"9973",65.757602003389,65
"9974",65.561921518416,64
"9975",66.4803467945401,65
"9976",66.5440347556712,65
"9978",64.8337879560489,65
"9979",62.9748771403381,65
"9980",63.3544138240426,65
"9981",68.266560890578,65
"9982",64.7142702219718,65
"9983",63.7820593240614,65
"9984",61.2119307196314,65
"9985",66.0266063032517,65
"9986",67.9054899649692,65
"9989",69.2530450355756,65
"9990",64.7811373421409,65
"9991",62.2119062902151,65
"9992",64.2179111823083,65
"9993",66.7558307786532,65
"9994",68.0749381111521,65
"9995",65.5970229702416,65
"9996",61.3286013419774,65
"9997",62.4073709857834,65
"9999",68.5763097095085,65
"10001",65.4603402224241,65
"10006",61.8093827211203,65
"10007",65.7802561379963,65
"10008",67.5995963119573,65
"10009",69.1806195762072,65
"10011",65.7335666529992,65
"10014",66.7420955212211,65
"10015",64.8626014176143,65
"10018",65.4653026384828,65
"10019",63.8565773419186,65
"10020",64.9157290973651,65
"10022",64.6392547575822,65
"10023",64.2504015804047,65
"10024",67.7562257002512,65
"10026",65.0009346688936,65
"10027",65.9258060014629,65
"10029",66.630223183838,65
"10031",65.4022036102369,65
"10033",68.8343138358318,65
"10034",66.3304681246961,65
"10035",64.8655134786357,65
"10036",63.7189243642244,65
"10037",61.957813851458,65
"10038",66.9605995848012,65
"10039",61.3922801786379,65
"10041",66.5548199034172,65
"10043",63.0252277516995,65
"10044",61.8862026454369,65
"10045",67.0196494093122,65
"10046",64.6913008283651,65
"10050",62.9349469107996,65
"10051",69.3863077151418,65
"10052",66.7907377619372,65
"10058",64.4432610522936,65
"10059",67.1625340224037,65
"10060",66.4846360818745,65
"10061",61.5226807205818,65
"10062",62.8099969129208,65
"10065",67.5497165305954,65
"10066",65.6882173968777,65
"10067",69.8793832351526,65
"10068",63.8515294784166,65
"10069",67.0959812262806,65
"10070",66.3586041466977,65
"10072",64.736172291652,65
"10073",67.0158335864272,65
"10074",65.7282244255617,65
"10075",69.3326685997394,65
"10077",66.0625048885616,65
"10078",69.8939057832925,65
"10079",66.1562722737784,65
"10082",68.241997530001,65
"10083",62.7847124995843,65
"10085",66.5817770166529,65
"10087",68.7505244171813,65
"10089",65.7253670623905,65
"10090",63.5909941772567,65
"10091",62.537970823531,65
"10092",63.5945209843088,65
"10095",64.1107882223039,65
"10097",65.3442814358995,65
"10098",67.2686381189686,65
"10099",64.4056474149115,65
"10100",60.3244496602252,65
"10102",64.0334772430517,65
"10104",65.5347840326518,65
"10105",63.3200888455326,65
"10106",66.7586644421952,65
"10107",71.0495205633428,65
"10109",62.8375198429507,65
"10112",69.3079282554525,65
"10113",66.3927270470013,65
"10117",66.8521773993455,65
"10118",65.8662970879593,65
"10119",62.5433638689777,65
"10120",64.4840496469445,65
"10121",66.463377296653,65
"10122",64.3829151286799,65
"10123",61.5538440382801,65
"10125",62.9414071408592,65
"10127",65.3651502010784,65
"10128",67.4508124175678,65
"10129",68.3330327377636,65
"10130",63.9856269586396,65
"10131",63.1302817858543,65
"10132",70.6007940902085,65
"10134",66.4668413754936,65
"10135",64.1057777108966,65
"10137",69.4433951859586,65
"10138",66.0267316132979,65
"10139",67.3302939392661,65
"10140",68.7121805175183,65
"10141",62.1945960488434,65
"10142",65.4149090661517,65
"10143",63.829480390377,65
"10144",61.9762536076393,65
"10145",67.4201456690907,65
"10147",64.151065554091,65
"10149",58.2379727451279,65
"10150",63.2766892952411,65
"10151",61.6954874870303,65
"10153",65.6991813840082,65
"10154",65.5957413997409,65
"10155",65.1723025833489,65
"10156",63.3662594529927,65
"10157",60.111056600369,65
"10158",67.7304665050509,65
"10159",60.6261930320432,65
"10160",62.5228425162915,65
"10161",67.4334628996176,65
"10163",67.4895973848342,65
"10164",63.2285431490474,65
"10165",66.0004459419323,65
"10166",62.0204297382304,65
"10167",64.8415774772333,65
"10168",65.6588569134596,65
"10169",64.7856391908212,65
"10170",60.2495608035476,65
"10172",63.0733545634712,66
"10173",67.1345687880683,65
"10176",64.7953527908074,65
"10177",60.6570234014726,65
"10178",67.3397093814278,65
"10180",66.8940959288007,65
"10182",64.250941203713,65
"10184",61.8905621640988,65
"10185",66.3842927334783,65
"10187",64.6573181003574,65
"10188",61.58061571665,65
"10189",64.7019800827049,65
"10192",67.6476315191662,65
"10193",64.0707258730603,65
"10194",66.9867881521315,65
"10196",62.3617914901561,65
"10197",68.5849752303125,65
"10198",68.1334429764388,65
"10199",66.1446860654237,65
"10200",64.4371491002754,65
"10202",63.2295181897323,65
"10204",63.6208752943608,65
"10207",65.8888330766944,65
"10208",66.1861112588775,65
"10209",61.7683306239227,65
"10210",64.5395745501638,65
"10211",65.7457564902078,65
"10212",65.3166351645905,65
"10213",63.9629310100199,65
"10217",68.6971751740515,66
"10218",65.5222375526333,65
"10219",66.7476326257661,65
"10221",68.0743878073394,65
"10224",62.3160198167581,65
"10225",66.8676943931548,65
"10226",65.8413539426944,65
"10227",68.7255342665476,65
"10233",63.9817445689487,65
"10234",63.7049358972142,65
"10235",63.7070544043875,65
"10238",68.1250296405028,65
"10239",66.7021059313774,65
"10240",64.4183894870231,65
"10241",62.4115122900948,65
"10243",60.0999318180647,65
"10244",64.2144015412251,65
"10245",62.777319033105,65
"10249",67.9554653214533,65
"10252",67.2195142210406,65
"10255",62.1338574133558,65
"10256",62.944597885197,65
"10257",64.3334683425472,65
"10258",65.6193041712466,65
"10259",64.8535503982894,65
"10260",65.8585618948828,65
"10261",62.1088188244475,65
"10262",66.8414606449913,65
"10263",61.1332793486262,65
"10264",65.6569323929075,65
"10265",65.0722367012544,65
"10267",65.042955480937,65
"10268",62.3366610751898,65
"10270",67.2744222820349,65
"10271",69.7431806340261,65
"10272",63.2928467634818,65
"10273",64.5945689520541,65
"10274",65.2074377072116,65
"10275",62.9488279580336,65
"10277",66.4827288359825,65
"10278",62.1748851623146,65
"10279",66.4883462050605,65
"10281",63.0439209428118,65
"10282",66.037375277153,65
"10283",68.3693182301372,65
"10284",64.188160817323,65
"10285",66.7650458330718,65
"10286",65.0743921456304,65
"10287",61.9075429695299,65
"10290",64.3044773185862,65
"10293",64.1672839903894,65
"10296",65.5754302354429,65
"10299",67.1438992339533,65
"10300",62.8912406262644,65
"10301",62.1950291653101,65
"10306",64.2442476251794,65
"10307",63.0800331796428,65
"10310",66.235854899234,65
"10311",65.249502052721,65
"10312",66.7411983319322,65
"10314",68.393322634916,65
"10315",66.3293954379464,65
"10317",69.2340214832463,65
"10318",68.3527723143981,65
"10319",65.8276363358797,65
"10321",64.3329033888933,65
"10322",68.4968076331228,65
"10323",61.4297899931744,65
"10324",58.5999833608285,64
"10326",68.7679816510693,65
"10327",68.2772527577052,65
"10329",64.3384337401916,65
"10330",62.6816789812276,65
"10331",63.4992334690017,65
"10332",68.4702092005699,65
"10333",63.1490265382841,65
"10334",65.6763475426139,65
"10335",65.9084870313053,65
"10336",65.7378350465075,65
"10338",64.9684639551357,65
"10340",64.9362956373974,65
"10342",65.4421975387417,65
"10344",67.3185080145163,65
"10345",67.3880603949052,65
"10346",66.7353647508776,65
"10347",67.507739338202,65
"10348",68.5164047871437,65
"10349",68.1216410800213,65
"10350",63.8061298619723,65
"10351",64.9406369744948,65
"10354",67.7732274725988,65
"10355",64.8378512048827,65
"10356",63.3257897068866,65
"10357",68.2630185132578,65
"10358",65.207279085655,65
"10360",65.6825600603835,65
"10361",65.6809589225508,65
"10362",65.1590026856302,65
"10365",66.69237540792,65
"10366",66.1797026029258,65
"10367",65.6886996811585,65
"10368",66.9893085557135,65
"10370",68.501843569498,65
"10372",66.8609432435016,65
"10373",66.1291215727562,65
"10374",67.7896334790609,65
"10375",69.0087208001376,65
"10377",69.2725070887178,65
"10378",64.2385990394415,65
"10379",69.364397166269,65
"10381",68.8522412490596,65
"10382",66.9064081795682,65
"10384",66.0800230373242,65
"10386",60.8159864686423,65
"10388",67.8648093729969,65
"10389",67.8645428618465,65
"10390",66.516860746501,65
"10391",67.5123346246551,65
"10392",62.395565633417,65
"10393",62.848202875207,65
"10394",63.0506813301493,65
"10396",59.5992316393774,65
"10397",66.0404017358176,65
"10398",65.767260945445,65
"10400",65.9177320648444,65
"10401",69.1554549099639,65
"10403",67.676740300454,65
"10404",63.1897183905846,65
"10408",69.2600232712837,65
"10410",65.4328309180277,65
"10411",65.5621049277178,65
"10412",68.1401851361991,65
"10414",69.7907978475037,65
"10415",64.6777047479909,65
"10417",64.3735005252502,65
"10418",59.9559746792548,65
"10419",66.6141168238127,65
"10420",60.3460452055086,65
"10422",64.5655117681813,65
"10424",62.5166620891631,65
"10427",67.7396256806644,65
"10428",64.6464542784347,64
"10429",66.5020500508262,65
"10432",68.7997883007609,65
"10433",66.2882021031409,65
"10436",66.3676941839936,65
"10438",69.4300924900038,65
"10439",63.9571091360787,65
"10440",64.2138499267434,65
"10441",66.1389897453815,65
"10445",71.106640066666,65
"10446",64.4265641037929,65
"10448",68.43690904899,65
"10449",64.1112204983267,65
"10450",64.8783952640909,65
"10452",63.7468955096043,65
"10455",60.8207757132307,65
"10456",66.7465400190696,65
"10457",66.5881694128003,65
"10459",64.5293795902609,65
"10460",69.0630092125611,65
"10461",62.9998519151749,65
"10462",67.7826409128018,65
"10463",67.063912362759,65
"10465",66.2609777734053,66
"10466",65.4183928528385,65
"10469",62.78403130653,65
"10471",60.0029081051156,65
"10472",61.6351019522235,65
"10474",67.5052984334518,65
"10477",64.1793944677834,65
"10478",66.4519430833611,65
"10479",61.5158058540728,65
"10482",70.1178977460767,65
"10483",74.2588582376878,65
"10484",66.8582977256317,65
"10485",62.532805715855,64
"10486",66.2710546916567,65
"10487",62.1786309156768,65
"10488",64.9279349935036,65
"10490",64.4972420335543,65
"10491",64.8177408649138,65
"10492",63.1990046007289,65
"10493",62.5890905945876,65
"10495",63.7321972109574,65
"10496",62.9090305941834,65
"10497",68.5671583398849,65
"10498",66.9832105004195,65
"10500",66.9178445122945,65
"10501",66.6258528300162,65
"10503",64.9895569439579,65
"10504",57.6717240867732,65
"10506",64.0960438361064,65
"10508",66.0095315024689,65
"10509",67.3325571021988,65
"10510",64.8379783235529,65
"10512",62.5181800335269,65
"10513",64.0005918956852,65
"10514",64.8356994887867,65
"10517",67.920292529488,65
"10518",65.9806728942038,65
"10519",70.4488241961387,65
"10520",67.8094470877752,65
"10521",68.4773898224092,65
"10523",66.4750219943986,65
"10525",69.4344966931012,65
"10526",65.303416001596,65
"10528",62.9914514721087,65
"10529",63.1575288257767,65
"10530",71.4199460425214,65
"10533",69.6044785201343,65
"10534",65.7747092257437,65
"10536",67.7466703751297,66
"10537",63.5684808057573,65
"10538",66.2175869992258,65
"10539",65.5273967143973,65
"10540",64.1184061543314,65
"10547",63.3352640115094,65
"10548",71.3768989083828,65
"10550",66.2876242476367,65
"10552",63.0349044558234,65
"10553",68.4792594516673,65
"10557",67.3683791801936,65
"10559",61.280381127937,65
"10561",66.474827595773,65
"10564",68.5167051694774,65
"10565",65.5123546515783,65
"10568",66.9819812578854,65
"10569",63.2761460066072,65
"10570",62.7321516250529,65
"10572",66.2545696750404,65
"10575",68.7148109454783,65
"10576",62.9945759149548,65
"10578",67.3305577269431,65
"10584",63.8345537323078,65
"10586",63.3044855899409,65
"10587",61.0906247624441,65
"10589",65.7735274344606,65
"10590",69.5595925183684,65
"10591",70.4845371481107,65
"10594",68.4850910134395,65
"10595",67.2670150077393,65
"10596",67.2030950933117,65
"10597",68.070022263624,65
"10599",68.2445840891214,65
"10601",66.6418560771621,65
"10602",67.9177783789592,65
"10603",61.9466719357982,65
"10604",64.7046522671989,65
"10605",68.9152211374401,65
"10606",68.1143576308264,65
"10607",67.4416983627951,65
"10608",69.2850289260073,65
"10609",63.731980230616,65
"10610",67.8540664883814,65
"10612",66.6022981976011,65
"10613",63.3571067975314,65
"10615",71.3453158177734,65
"10617",67.4335942654578,65
"10618",63.3874151495465,65
"10620",66.3535981584806,65
"10621",64.6742884521791,65
"10622",68.6790553931327,65
"10625",65.0080602898779,65
"10626",62.5153566705259,65
"10629",63.7091397947391,65
"10630",64.8663947287506,65
"10631",71.261727514454,65
"10633",64.3581945756757,65
"10634",68.1639226131054,65
"10635",71.2122259244277,65
"10636",66.7186322563481,65
"10639",62.2099927681619,65
"10643",67.7573855647543,65
"10644",69.1583269321414,65
"10647",65.9997063669806,65
"10648",65.4043793318427,65
"10650",62.7769834102834,65
"10651",64.0817601009833,65
"10652",63.8297953851373,65
"10653",66.6465471419216,65
"10656",66.9936070052778,65
"10657",59.9724548115031,65
"10658",60.6393535114547,65
"10660",64.1828206091631,65
"10664",67.5089901092871,65
"10665",68.1510161472685,65
"10666",68.5566869714117,65
"10668",63.7454789898768,65
"10669",66.1997985948291,65
"10670",66.8077550752507,65
"10672",61.5976354709937,65
"10673",66.520865942429,65
"10676",70.0281706142301,65
"10677",71.1390477034914,65
"10678",65.4536541711835,65
"10679",65.782761352631,65
"10680",66.6378991841688,65
"10681",69.0760731410145,65
"10683",69.0406028360563,65
